Datetime (UTC),Timezone (minutes),Unix Timestamp (UTC),Acc magnitude avg,Eda avg,Temp avg,Movement intensity,Steps count,Rest,On Wrist
2020-01-21T01:18:00Z,-360,1.58E+12,0.909429,0.114293,29.761,0,0,0,TRUE
2020-01-21T01:19:00Z,-360,1.58E+12,0.914818,0.118585,29.76225,0,0,0,TRUE
2020-01-21T01:20:00Z,-360,1.58E+12,0.946533,0.127497,29.777817,0,0,0,TRUE
2020-01-21T01:21:00Z,-360,1.58E+12,0.999391,0.121295,29.81785,0,0,0,TRUE
2020-01-21T01:22:00Z,-360,1.58E+12,1.002418,0.124838,29.7823,0,0,0,TRUE
2020-01-21T01:23:00Z,-360,1.58E+12,1.108504,0.120944,29.69065,0,0,0,TRUE
2020-01-21T01:24:00Z,-360,1.58E+12,0.964256,0.100229,29.538867,0,0,0,TRUE
2020-01-21T01:25:00Z,-360,1.58E+12,0.951567,0.095291,29.38105,0,0,0,TRUE
2020-01-21T01:26:00Z,-360,1.58E+12,0.955368,0.095184,29.33685,0,0,0,TRUE
2020-01-21T01:27:00Z,-360,1.58E+12,0.95558,0.095295,29.39575,0,0,0,TRUE
2020-01-21T01:28:00Z,-360,1.58E+12,1.022451,0.101926,29.449667,0,0,0,TRUE
2020-01-21T01:29:00Z,-360,1.58E+12,0.911804,0.099246,29.5126,0,0,0,TRUE
2020-01-21T01:30:00Z,-360,1.58E+12,0.901129,0.092802,29.51035,0,0,0,TRUE
2020-01-21T01:31:00Z,-360,1.58E+12,0.923235,0.106636,29.56475,0,0,0,TRUE
2020-01-21T01:32:00Z,-360,1.58E+12,0.922446,0.111423,29.57615,0,0,0,TRUE
2020-01-21T01:33:00Z,-360,1.58E+12,0.919005,0.10199,29.574917,0,0,0,TRUE
2020-01-21T01:34:00Z,-360,1.58E+12,0.913966,0.088579,29.688483,12,0,0,TRUE
2020-01-21T01:35:00Z,-360,1.58E+12,1.022257,0.101983,29.630317,0,0,0,TRUE
2020-01-21T01:36:00Z,-360,1.58E+12,1.112026,0.107646,29.591333,0,0,0,TRUE
2020-01-21T01:37:00Z,-360,1.58E+12,0.923562,0.106232,29.53725,10,25,0,TRUE
2020-01-21T01:38:00Z,-360,1.58E+12,1.040996,0.101976,29.458083,0,0,0,TRUE
2020-01-21T01:39:00Z,-360,1.58E+12,0.996601,0.11094,29.4173,12,0,0,TRUE
2020-01-21T01:40:00Z,-360,1.58E+12,0.919842,0.107138,29.41415,17,0,0,TRUE
2020-01-21T01:41:00Z,-360,1.58E+12,0.891676,0.102749,29.353917,0,0,0,TRUE
2020-01-21T01:42:00Z,-360,1.58E+12,0.90611,0.091587,29.275667,12,0,0,TRUE
2020-01-21T01:43:00Z,-360,1.58E+12,0.956081,0.08281,29.193483,11,0,0,TRUE
2020-01-21T01:44:00Z,-360,1.58E+12,0.95724,0.074835,29.141667,0,0,0,TRUE
2020-01-21T01:45:00Z,-360,1.58E+12,0.978472,0.077683,29.09585,0,0,0,TRUE
2020-01-21T01:46:00Z,-360,1.58E+12,1.064563,0.098141,29.09675,0,0,0,TRUE
2020-01-21T01:47:00Z,-360,1.58E+12,0.988441,0.1229,29.102167,0,0,0,TRUE
2020-01-21T01:48:00Z,-360,1.58E+12,0.940863,0.144931,29.240433,0,0,0,TRUE
2020-01-21T01:49:00Z,-360,1.58E+12,1.071758,0.145025,29.456367,0,0,0,TRUE
2020-01-21T01:50:00Z,-360,1.58E+12,0.96152,0.106478,29.61455,0,0,0,TRUE
2020-01-21T01:51:00Z,-360,1.58E+12,0.945889,0.106324,29.6612,16,0,0,TRUE
2020-01-21T01:52:00Z,-360,1.58E+12,1.08349,0.126683,29.655733,0,0,0,TRUE
2020-01-21T01:53:00Z,-360,1.58E+12,0.943247,0.108956,29.595883,0,0,0,TRUE
2020-01-21T01:54:00Z,-360,1.58E+12,0.923708,0.099759,29.5126,13,0,0,TRUE
2020-01-21T01:55:00Z,-360,1.58E+12,0.942017,0.099169,29.46485,19,31,0,TRUE
2020-01-21T01:56:00Z,-360,1.58E+12,0.917387,0.088015,29.35175,0,0,0,TRUE
2020-01-21T01:57:00Z,-360,1.58E+12,0.908384,0.099226,29.31885,0,0,0,TRUE
2020-01-21T01:58:00Z,-360,1.58E+12,0.91442,0.104617,29.297717,0,0,0,TRUE
2020-01-21T01:59:00Z,-360,1.58E+12,0.913297,0.106743,29.238367,0,0,0,TRUE
2020-01-21T02:00:00Z,-360,1.58E+12,0.912438,0.107688,29.173583,0,0,0,TRUE
2020-01-21T02:01:00Z,-360,1.58E+12,0.9324,0.110739,29.1152,0,0,0,TRUE
2020-01-21T02:02:00Z,-360,1.58E+12,0.949603,0.125805,29.1754,0,0,0,TRUE
2020-01-21T02:03:00Z,-360,1.58E+12,1.007478,0.125745,29.299633,0,0,0,TRUE
2020-01-21T02:04:00Z,-360,1.58E+12,0.919767,0.125712,29.443033,0,0,0,TRUE
2020-01-21T02:05:00Z,-360,1.58E+12,0.905006,0.111733,29.619183,0,0,0,TRUE
2020-01-21T02:06:00Z,-360,1.58E+12,0.977534,0.129395,29.821917,0,0,0,TRUE
2020-01-21T02:07:00Z,-360,1.58E+12,1.00399,0.140539,29.88715,0,0,0,TRUE
2020-01-21T02:08:00Z,-360,1.58E+12,1.021428,0.14458,29.97905,0,0,0,TRUE
2020-01-21T02:09:00Z,-360,1.58E+12,0.991402,0.156753,30.088583,10,56,0,TRUE
2020-01-21T02:10:00Z,-360,1.58E+12,0.996289,0.141994,30.119067,0,0,0,TRUE
2020-01-21T02:11:00Z,-360,1.58E+12,1.000241,0.145212,30.037467,21,48,0,TRUE
2020-01-21T02:12:00Z,-360,1.58E+12,0.981384,0.131445,29.939933,0,0,0,TRUE
2020-01-21T02:13:00Z,-360,1.58E+12,1.029231,0.1267,29.93475,28,54,0,TRUE
2020-01-21T02:14:00Z,-360,1.58E+12,1.079729,0.101114,29.80485,56,53,0,TRUE
2020-01-21T02:15:00Z,-360,1.58E+12,1.083572,0.092765,29.650683,69,51,0,TRUE
2020-01-21T02:16:00Z,-360,1.58E+12,1.002731,0.103468,29.693,0,0,0,TRUE
2020-01-21T02:17:00Z,-360,1.58E+12,0.963356,0.103383,29.769017,0,0,0,TRUE
2020-01-21T02:18:00Z,-360,1.58E+12,0.977411,0.10846,29.7624,0,0,0,TRUE
2020-01-21T02:19:00Z,-360,1.58E+12,0.988798,0.110069,29.681833,0,0,0,TRUE
2020-01-21T02:20:00Z,-360,1.58E+12,0.989728,0.113143,29.536133,0,0,0,TRUE
2020-01-21T02:21:00Z,-360,1.58E+12,0.991389,0.114596,29.383367,0,0,0,TRUE
2020-01-21T02:22:00Z,-360,1.58E+12,0.988118,0.116067,29.238183,0,0,0,TRUE
2020-01-21T02:23:00Z,-360,1.58E+12,0.979607,0.113482,29.109833,0,0,0,TRUE
2020-01-21T02:24:00Z,-360,1.58E+12,0.971647,0.112436,29.0127,0,0,0,TRUE
2020-01-21T02:25:00Z,-360,1.58E+12,0.987506,0.11152,28.8912,0,0,0,TRUE
2020-01-21T02:26:00Z,-360,1.58E+12,0.958674,0.118546,28.78725,0,0,0,TRUE
2020-01-21T02:27:00Z,-360,1.58E+12,0.982089,0.178065,28.729067,0,0,0,TRUE
2020-01-21T02:28:00Z,-360,1.58E+12,0.974537,0.154463,28.6685,0,0,2,TRUE
2020-01-21T02:29:00Z,-360,1.58E+12,0.964609,0.162592,28.6148,0,0,2,TRUE
2020-01-21T02:30:00Z,-360,1.58E+12,0.951736,0.15062,28.67825,0,0,2,TRUE
2020-01-21T02:31:00Z,-360,1.58E+12,0.942614,0.141356,28.684567,0,0,2,TRUE
2020-01-21T02:32:00Z,-360,1.58E+12,0.94467,0.135531,28.64,0,0,1,TRUE
2020-01-21T02:33:00Z,-360,1.58E+12,0.949794,0.1349,28.60985,0,0,1,TRUE
2020-01-21T02:34:00Z,-360,1.58E+12,0.952366,0.13559,28.6103,0,0,1,TRUE
2020-01-21T02:35:00Z,-360,1.58E+12,0.953564,0.136011,28.55315,0,0,1,TRUE
2020-01-21T02:36:00Z,-360,1.58E+12,0.952355,0.13489,28.50815,0,0,1,TRUE
2020-01-21T02:37:00Z,-360,1.58E+12,0.959143,0.134534,28.47215,0,0,2,TRUE
2020-01-21T02:38:00Z,-360,1.58E+12,0.964026,0.135368,28.46225,0,0,1,TRUE
2020-01-21T02:39:00Z,-360,1.58E+12,0.95746,0.134843,28.4402,0,0,1,TRUE
2020-01-21T02:40:00Z,-360,1.58E+12,0.956175,0.134403,28.38435,0,0,1,TRUE
2020-01-21T02:41:00Z,-360,1.58E+12,0.966213,0.136618,28.35515,0,0,1,TRUE
2020-01-21T02:42:00Z,-360,1.58E+12,0.971604,0.140203,28.34075,0,0,1,TRUE
2020-01-21T02:43:00Z,-360,1.58E+12,0.971711,0.142074,28.3052,0,0,1,TRUE
2020-01-21T02:44:00Z,-360,1.58E+12,0.973442,0.143131,28.246633,0,0,1,TRUE
2020-01-21T02:45:00Z,-360,1.58E+12,0.967971,0.143713,28.1854,0,0,1,TRUE
2020-01-21T02:46:00Z,-360,1.58E+12,0.961192,0.143601,28.12825,0,0,1,TRUE
2020-01-21T02:47:00Z,-360,1.58E+12,0.970566,0.142784,28.0999,0,0,1,TRUE
2020-01-21T02:48:00Z,-360,1.58E+12,0.956484,0.140884,28.0179,0,0,1,TRUE
2020-01-21T02:49:00Z,-360,1.58E+12,0.958729,0.140158,27.93375,0,0,1,TRUE
2020-01-21T02:50:00Z,-360,1.58E+12,0.957722,0.140539,27.88945,0,0,1,TRUE
2020-01-21T02:51:00Z,-360,1.58E+12,0.957365,0.141528,27.874817,0,0,1,TRUE
2020-01-21T02:52:00Z,-360,1.58E+12,0.951525,0.142046,27.936,0,0,1,TRUE
2020-01-21T02:53:00Z,-360,1.58E+12,0.951508,0.141534,27.9387,0,0,1,TRUE
2020-01-21T02:54:00Z,-360,1.58E+12,0.953311,0.139393,27.9288,0,0,1,TRUE
2020-01-21T02:55:00Z,-360,1.58E+12,0.956755,0.138037,27.89365,0,0,1,TRUE
2020-01-21T02:56:00Z,-360,1.58E+12,0.954456,0.137817,27.855783,0,0,1,TRUE
2020-01-21T02:57:00Z,-360,1.58E+12,0.958151,0.137561,27.843733,0,0,1,TRUE
2020-01-21T02:58:00Z,-360,1.58E+12,0.959094,0.137801,27.818817,0,0,2,TRUE
2020-01-21T02:59:00Z,-360,1.58E+12,0.956124,0.137294,27.82205,0,0,1,TRUE
2020-01-21T03:00:00Z,-360,1.58E+12,0.959763,0.13789,27.844667,0,0,1,TRUE
2020-01-21T03:01:00Z,-360,1.58E+12,0.946061,0.139278,27.800433,0,0,1,TRUE
2020-01-21T03:02:00Z,-360,1.58E+12,0.94882,0.140623,27.751983,0,0,1,TRUE
2020-01-21T03:03:00Z,-360,1.58E+12,0.95273,0.14237,27.714917,0,0,1,TRUE
2020-01-21T03:04:00Z,-360,1.58E+12,0.955941,0.144557,27.745933,0,0,1,TRUE
2020-01-21T03:05:00Z,-360,1.58E+12,0.955809,0.144031,27.745083,0,0,1,TRUE
2020-01-21T03:06:00Z,-360,1.58E+12,0.959108,0.144795,27.678283,0,0,1,TRUE
2020-01-21T03:07:00Z,-360,1.58E+12,0.961276,0.144741,27.62425,0,0,1,TRUE
2020-01-21T03:08:00Z,-360,1.58E+12,0.962912,0.145225,27.5743,0,0,1,TRUE
2020-01-21T03:09:00Z,-360,1.58E+12,0.962684,0.145285,27.524783,0,0,1,TRUE
2020-01-21T03:10:00Z,-360,1.58E+12,0.966737,0.145934,27.48395,0,0,2,TRUE
2020-01-21T03:11:00Z,-360,1.58E+12,0.979048,0.145627,27.46145,0,0,2,TRUE
2020-01-21T03:12:00Z,-360,1.58E+12,0.956911,0.146905,27.441733,0,0,2,TRUE
2020-01-21T03:13:00Z,-360,1.58E+12,0.95006,0.140802,27.36425,0,0,2,TRUE
2020-01-21T03:14:00Z,-360,1.58E+12,0.947733,0.137856,27.398317,0,0,1,TRUE
2020-01-21T03:15:00Z,-360,1.58E+12,0.949551,0.137247,27.389683,0,0,1,TRUE
2020-01-21T03:16:00Z,-360,1.58E+12,0.951274,0.137462,27.345183,0,0,1,TRUE
2020-01-21T03:17:00Z,-360,1.58E+12,0.958741,0.138963,27.33345,0,0,1,TRUE
2020-01-21T03:18:00Z,-360,1.58E+12,0.949249,0.136317,27.361783,0,0,2,TRUE
2020-01-21T03:19:00Z,-360,1.58E+12,1.042997,0.137103,27.35805,0,0,2,TRUE
2020-01-21T03:20:00Z,-360,1.58E+12,0.994395,0.139534,27.36655,0,0,2,TRUE
2020-01-21T03:21:00Z,-360,1.58E+12,1.009301,0.164648,27.335183,0,0,2,TRUE
2020-01-21T03:22:00Z,-360,1.58E+12,0.987596,0.149727,27.271067,0,0,2,TRUE
2020-01-21T03:23:00Z,-360,1.58E+12,0.919153,0.070224,26.985033,0,0,0,TRUE
2020-01-21T03:24:00Z,-360,1.58E+12,0.900067,0.071194,26.799733,0,0,0,TRUE
2020-01-21T03:25:00Z,-360,1.58E+12,0.900652,0.071536,26.7736,0,0,0,TRUE
2020-01-21T03:26:00Z,-360,1.58E+12,0.901189,0.068915,26.7414,0,0,0,TRUE
2020-01-21T03:27:00Z,-360,1.58E+12,0.902129,0.06964,26.7134,0,0,0,FALSE
2020-01-21T03:28:00Z,-360,1.58E+12,0.902924,0.069616,26.6758,0,0,0,FALSE
2020-01-21T03:29:00Z,-360,1.58E+12,0.903094,0.069422,26.620133,0,0,0,FALSE
2020-01-21T03:30:00Z,-360,1.58E+12,0.903612,0.069398,26.5707,0,0,0,FALSE
2020-01-21T03:31:00Z,-360,1.58E+12,0.90387,0.070441,26.5282,0,0,0,FALSE
2020-01-21T03:32:00Z,-360,1.58E+12,0.904801,0.071898,26.516133,0,0,0,FALSE
2020-01-21T03:33:00Z,-360,1.58E+12,0.905043,0.072616,26.583017,0,0,0,TRUE
2020-01-21T03:34:00Z,-360,1.58E+12,0.902894,0.075236,26.706717,0,0,0,TRUE
2020-01-21T03:35:00Z,-360,1.58E+12,0.906061,0.077772,26.8592,0,0,0,TRUE
2020-01-21T03:36:00Z,-360,1.58E+12,0.901507,0.080389,27.0253,0,0,0,TRUE
2020-01-21T03:37:00Z,-360,1.58E+12,0.896744,0.081612,27.168217,0,0,0,TRUE
2020-01-21T03:38:00Z,-360,1.58E+12,0.897491,0.08366,27.28335,0,0,0,TRUE
2020-01-21T03:39:00Z,-360,1.58E+12,0.895732,0.085933,27.356067,0,0,0,TRUE
2020-01-21T03:40:00Z,-360,1.58E+12,0.894689,0.089382,27.384683,0,0,0,TRUE
2020-01-21T03:41:00Z,-360,1.58E+12,0.896988,0.091892,27.396967,0,0,0,TRUE
2020-01-21T03:42:00Z,-360,1.58E+12,0.895122,0.094318,27.4276,0,0,0,TRUE
2020-01-21T03:43:00Z,-360,1.58E+12,0.897312,0.092424,27.444733,0,0,0,TRUE
2020-01-21T03:44:00Z,-360,1.58E+12,0.892802,0.097144,27.489633,0,0,0,TRUE
2020-01-21T03:45:00Z,-360,1.58E+12,0.892513,0.100118,27.535267,0,0,0,TRUE
2020-01-21T03:46:00Z,-360,1.58E+12,0.891734,0.098661,27.541217,0,0,0,TRUE
2020-01-21T03:47:00Z,-360,1.58E+12,0.891584,0.100183,27.5753,0,0,0,TRUE
2020-01-21T03:48:00Z,-360,1.58E+12,0.89304,0.097873,27.5998,0,0,0,TRUE
2020-01-21T03:49:00Z,-360,1.58E+12,0.893109,0.093724,27.62055,0,0,0,TRUE
2020-01-21T03:50:00Z,-360,1.58E+12,0.931036,0.089218,27.594917,11,0,0,TRUE
2020-01-21T03:51:00Z,-360,1.58E+12,0.98168,0.096827,27.705183,0,0,0,TRUE
2020-01-21T03:52:00Z,-360,1.58E+12,0.95082,0.103104,27.7949,0,0,0,TRUE
2020-01-21T03:53:00Z,-360,1.58E+12,0.970808,0.123639,27.917233,0,0,0,TRUE
2020-01-21T03:54:00Z,-360,1.58E+12,0.935153,0.120204,28.08685,0,0,0,TRUE
2020-01-21T03:55:00Z,-360,1.58E+12,0.971263,0.096261,28.13635,0,0,0,TRUE
2020-01-21T03:56:00Z,-360,1.58E+12,1.005839,0.095808,28.03105,0,0,0,TRUE
2020-01-21T03:57:00Z,-360,1.58E+12,0.973757,0.096699,28.004583,0,0,0,TRUE
2020-01-21T03:58:00Z,-360,1.58E+12,0.9743,0.091776,27.846467,0,0,0,TRUE
2020-01-21T03:59:00Z,-360,1.58E+12,0.969526,0.096201,27.705867,0,0,0,TRUE
2020-01-21T04:00:00Z,-360,1.58E+12,0.979989,0.099887,27.51255,0,0,0,TRUE
2020-01-21T04:01:00Z,-360,1.58E+12,0.987515,0.102448,27.299583,0,0,0,TRUE
2020-01-21T04:02:00Z,-360,1.58E+12,1.054072,0.114671,27.186067,0,0,0,TRUE
2020-01-21T04:03:00Z,-360,1.58E+12,1.061838,0.168034,27.110533,0,0,0,TRUE
2020-01-21T04:04:00Z,-360,1.58E+12,1.1013,0.216491,27.0538,0,0,0,TRUE
2020-01-21T04:05:00Z,-360,1.58E+12,1.101273,0.168627,27.1119,0,0,0,TRUE
2020-01-21T04:06:00Z,-360,1.58E+12,1.102079,0.167269,27.17865,0,0,0,TRUE
2020-01-21T04:07:00Z,-360,1.58E+12,1.10749,0.189346,27.310667,0,0,0,TRUE
2020-01-21T04:08:00Z,-360,1.58E+12,1.111586,0.172421,27.452217,0,0,0,TRUE
2020-01-21T04:09:00Z,-360,1.58E+12,1.111433,0.175677,27.579333,0,0,0,TRUE
2020-01-21T04:10:00Z,-360,1.58E+12,1.107005,0.176906,27.6893,0,0,0,TRUE
2020-01-21T04:11:00Z,-360,1.58E+12,1.10856,0.178788,27.780833,0,0,0,TRUE
2020-01-21T04:12:00Z,-360,1.58E+12,1.108789,0.179533,27.868883,0,0,0,TRUE
2020-01-21T04:13:00Z,-360,1.58E+12,1.109382,0.18114,27.957383,0,0,0,TRUE
2020-01-21T04:14:00Z,-360,1.58E+12,1.109917,0.183405,28.0432,0,0,0,TRUE
2020-01-21T04:15:00Z,-360,1.58E+12,1.110152,0.185085,28.1188,0,0,0,TRUE
2020-01-21T04:16:00Z,-360,1.58E+12,1.110115,0.202491,28.2115,0,0,0,TRUE
2020-01-21T04:17:00Z,-360,1.58E+12,1.111323,0.22647,28.2953,0,0,0,TRUE
2020-01-21T04:18:00Z,-360,1.58E+12,1.111729,0.225319,28.3682,0,0,0,TRUE
